XB,evaluate_time,introduce,link,name
数学物理学部,1999,光物理学家 1938年3月生于湖南湘潭，籍贯江苏无锡。1962年毕业于北京大学物理系，1965年该系研究生毕业。1999年当选为中国科学院院士。中国科学院物理研究所研究员，曾任该所所长，中国物理学会理事长。 对光学信息处理、光与物质相互作用作过系统研究并取得重要成果。率先在国内开展光计算研究，提出利用单个全息透镜组成的光学系统实现多种给定变换的理论并在实验上成功地实现了一些典型例证。发展了光学系统位相恢复的理论，提出一种处理有损耗系统的相位恢复的新算法。研究光脉冲在非线性介质中传播的理论，解释了光脉冲谱线的超加宽现象和超加宽的非对称性。在领导开展表面、界面、量子阱等的非线性光学的理论与实验研究，在主持开展激光法制备氧化物薄膜和研制激光分子束外延设备，在液氮温区氧化物超导材料研究等方面取得重要成果。 1989年获国家自然科学奖一等奖。2003年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791984.html,杨国桢
数学物理学部,1999,数学家 1941年12月生于江苏邗江，籍贯江苏扬州。1964年毕业于中国科学技术大学应用数学系。1999年当选为中国科学院院士。中国科学院数学与系统科学研究院应用数学研究所研究员。 主要从事随机分析和金融数学研究，在概率论、鞅论、随机分析和白噪声分析领域取得多项重要成果。建立了局部鞅分解引理，为研究随机积分提供了简单途径给出了一类可积随机变量凸集的刻画，该结果在金融数学中有重要应用用统一简单方法获得了指数鞅一致可积性准则提出了白噪声分析中新框架。 1992年获中国科学院自然科学奖一等奖，1993年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791986.html,严加安
数学物理学部,1991,核物理学家 1936年6月生于上海，籍贯浙江镇海。1958年毕业于复旦大学物理系。1991年当选为中国科学院学部委员(院士)和第三世界科学院院士。复旦大学教授。曾任中国科学院上海原子核研究所所长，复旦大学校长，英国诺丁汉大学校监(校长)。 给出复杂能级的衰变公式，概括了国内外已知的各种公式，用于放射性厂矿企业，推广至核能级寿命测量，给出图心法测量核寿命的普适公式领导实验组用g共振吸收法发现了国际上用此法找到的最窄的双重态。在国内开创离子束分析研究领域。在束箔相互作用方面，首次采用双箔(直箔加斜箔)研究斜箔引起的极化转移，提出了用单晶金箔研究沟道效应对极化的影响，确认极化机制。与J.H.Hamilton合著ModernAtomic&NuclearPhysics。领导、组织并基本建成了“基于加速器的原子、原子核物理实验室”。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791985.html,杨福家
数学物理学部,2015,凝聚态物理学家 1959年2月生于江苏省南京市，籍贯江苏常州。1982年毕业于中国科学技术大学近代物理系，1988年在美国马里兰大学获博士学位。2015年当选中国科学院院士。现任北京大学讲席教授、物理学院院长，国家自然科学基金委员会副主任。长期从事凝聚态物理理论研究，并特别致力于促进理论与实验研究的深度融合。在量子霍尔效应、电荷及自旋输运、低维量子体系等领域中，对新型量子现象的发现及理解做出了重要创新性贡献。在低维体系电输运研究方面，他用光子辅助模型对二维电子系统中微波诱导的“零电阻”现象作出了系统解释；提出用电子droplet态来解释二维金属至绝缘体相变现象；预言了双层体系中可能存在填充因子为1/2的态，为相关实验所证实。在自旋电子学领域，深入讨论了自旋流定义；提出低维体系中关于自旋极化产生和自旋输运调控的新方案、新模型；提出“自旋超导”等具有重大潜在影响的新型量子态等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201512-t20151224_4502111.html,谢心澄
数学物理学部,1980,发光学家 1922年4月生于山东临沂。1945年毕业于西南联合大学物理系。1955年获苏联科学院列别捷夫物理研究所副博士学位。1980年当选为中国科学院学部委员(院士)。 北京交通大学教授，北京交通大学光电子技术研究所名誉所长。 中国发光学的奠基人之一。提出了分层优化方案，发现了固态阴极射线发光。在发光机理上，尤其是在导带电子的性质及其在场致发光的作用上有系统、独创的研究。对发光学基础建设、人才培养、国内外学术交流、学会及学报创办都有重要贡献。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791988.html,徐叙瑢
数学物理学部,2017,物理学家。武汉大学教授。1969年5月出生于江苏省灌云县，江苏灌云人。1992年毕业于北京大学，1998年和2002年分别获瑞典查尔莫斯理工大学硕士和博士学位。2017年当选为中国科学院院士。现任武汉大学物理科学与技术学院院长。主要从事等离激元光子学、分子光谱和纳米光学的研究。发现成对金属纳米颗粒在光场作用下能够在其纳米间隙中产生巨大的电磁场增强效应，是单分子表面增强拉曼光谱的原因，也是其它基于纳米间隙效应研究的物理基础；提出了等离激元光学力和单分子捕获、表面增强拉曼与表面增强荧光统一的理论，发现表面增强光谱的纳米天线效应，研发了针尖增强拉曼光谱系统，实现等离激元催化反应。发现纳米波导等离激元的激发、传播、发射、与激子相互作用的物理机理和调控机制；在纳米波导网络中实现光子路由器、完备的光逻辑、半加器和光逻辑的级联。曾获中国青年科技奖、中国物理学会饶毓泰物理奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-201711-t20171129_4625048.html,徐红星
数学物理学部,1901,物理学家  1945年2月生于上海，籍贯江苏南京。1967年毕业于南京大学，1981年在该校获硕士学位。南京大学教授。曾任南京大学微结构国家实验室主任。 长期从事凝聚态理论研究，在电子输运理论、低维受限的量子系统和超导理论等方面做出一系列有创新意义的工作。发展了非平衡统计算子理论，正确处理半导体热电子的输运问题，修正了国际上长期沿用理论方案的缺陷发展了具有多谷能带结构半导体的热电子输运理论在掺杂锰钙钛矿氧化物的庞磁电阻机理研究中合作提出双交换机制和非磁无序相结合的理论模型，运用单参数标度理论计算扩散态和局域态迁移率边，解释实验结果发展了磁多层结构和磁颗粒系统的解析输运理论，正确计算了巨磁电阻的角度依赖性和随颗粒尺度的变化。曾获国家自然科学奖二等奖、江苏省科技进步一等奖等奖励。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791990.html,邢定钰
数学物理学部,1991,物理学家 1938年12月生于江苏常州。1962年毕业于复旦大学。1965年北京大学物理系研究生毕业。1991年当选为中国科学院学部委员(院士)。2004年当选为第三世界科学院院士。中国科学院上海光学精密机械研究所研究员、所学术委员会主任。曾任中国科学院上海光学精密机械研究所所长，国家“973”计划项目首席科学家，《光学学报》主编。 主要从事激光物理、现代光学与等离子体物理领域的研究。长期主持激光核聚变研究，作出开拓性突出贡献。在强光与物质相互作用领域，进行了系统的深入研究，取得系列开创性重要成就。首次在国际上用类锂和类钠离子方案获得8条新波长的X射线激光。在开拓与发展新型超短超强激光及强场超快物理等方面取得重大创新成果。作为第一获奖人曾获国家科技进步奖一等奖1项、国家自然科学奖二等奖2项、国家发明奖二等奖1项等。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791987.html,徐至展
数学物理学部,1991,天文学家 1938年9月生于江西吉安，籍贯江西南昌。1962年毕业于北京大学地球物理系。1991年当选为中国科学院学部委员(院士)。中国科学院紫金山天文台研究员。曾任国家“攀登计划”项目“天体剧烈活动的多波段观测和研究”首席科学家。 在恒星对流理论以及与之有关的恒星结构、演化和脉动稳定性问题的研究中，摒弃传统的混合长的对流理论，发展了一种独立的非定常恒星对流的统计理论和一种非局部对流的统计理论，并成功地将它们用于变星脉动和大质量恒星演化的理论计算，解释了变星脉动不稳定区红端边界，克服了传统理论在大质量恒星演化计算中著名的所谓半对流区的理论困难。较之传统理论，新理论得到与观测更为相符的结果。 1991年获国家自然科学奖二等奖。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791989.html,熊大闰
数学物理学部,1980,数学家 1930年10月生于江苏泰州。1950年毕业于山东大学数学系。1952年浙江大学数学系研究生毕业。1980年当选为中国科学院学部委员(院士)。曾任复旦大学教授。 在函数论方面证实了戈鲁辛的两个猜测，建立了“拟共形映照的参数表示法”，得到一些有用的不等式和被称为“夏道行函数”的一些性质。在单叶函数论的面积原理与偏差定理等方面作出系统的有较深影响的成果。在泛函分析方面建立了带对合的赋半范环论和局部有界拓扑代数理论首先建立非正常算子的奇异积分算子模型对条件正定广义函数和在无限维系统的实现理论研究中取得重要成果。在现代数学物理方面，对带不定尺度的散射问题等获创见性成果。,http://www.casad.cas.cn:80/aca/371/sxwlxb-200906-t20090624_1791993.html,夏道行
